,Dia,Euribor,precio_m2_Barcelona,precio_m2_Bilbao,precio_m2_Madrid,precio_m2_Sevilla,precio_m2_Valencia,IBEX35
2842,20170627,-0.161,4179.0,2782.0,2880.0,1834.0,1433.0,10647.900
2843,20170628,-0.158,4179.0,2782.0,2880.0,1834.0,1433.0,10702.700
2844,20170629,-0.156,4179.0,2782.0,2880.0,1834.0,1433.0,10531.100
2845,20170703,-0.157,4199.0,2792.0,2941.0,1847.0,1448.0,10604.200
2846,20170704,-0.159,4199.0,2792.0,2941.0,1847.0,1448.0,10566.700
2847,20170705,-0.16,4199.0,2792.0,2941.0,1847.0,1448.0,10523.600
2848,20170706,-0.161,4199.0,2792.0,2941.0,1847.0,1448.0,10498.400
2849,20170707,-0.161,4199.0,2792.0,2941.0,1847.0,1448.0,10488.800
2850,20170710,-0.156,4199.0,2792.0,2941.0,1847.0,1448.0,10509.500
2851,20170711,-0.155,4199.0,2792.0,2941.0,1847.0,1448.0,10449.100
2852,20170712,-0.154,4199.0,2792.0,2941.0,1847.0,1448.0,10560.400
2853,20170713,-0.151,4199.0,2792.0,2941.0,1847.0,1448.0,10658.300
2854,20170714,-0.151,4199.0,2792.0,2941.0,1847.0,1448.0,10655.100
2855,20170717,-0.151,4199.0,2792.0,2941.0,1847.0,1448.0,10651.200
2856,20170718,-0.151,4199.0,2792.0,2941.0,1847.0,1448.0,10524.500
2857,20170719,-0.151,4199.0,2792.0,2941.0,1847.0,1448.0,10588.100
2858,20170720,-0.151,4199.0,2792.0,2941.0,1847.0,1448.0,10564.800
2859,20170721,-0.152,4199.0,2792.0,2941.0,1847.0,1448.0,10426.600
2860,20170724,-0.153,4199.0,2792.0,2941.0,1847.0,1448.0,10446.500
2861,20170725,-0.153,4199.0,2792.0,2941.0,1847.0,1448.0,10523.400
2862,20170726,-0.153,4199.0,2792.0,2941.0,1847.0,1448.0,10575.400
2863,20170727,-0.153,4199.0,2792.0,2941.0,1847.0,1448.0,10603.400
2864,20170728,-0.152,4199.0,2792.0,2941.0,1847.0,1448.0,10536.100
2865,20170801,-0.151,4191.0,2792.0,2942.0,1829.0,1446.0,10586.700
2866,20170802,-0.153,4191.0,2792.0,2942.0,1829.0,1446.0,10513.900
2867,20170803,-0.152,4191.0,2792.0,2942.0,1829.0,1446.0,10549.100
2868,20170804,-0.151,4191.0,2792.0,2942.0,1829.0,1446.0,10658.400
2869,20170807,-0.152,4191.0,2792.0,2942.0,1829.0,1446.0,10676.500
2870,20170808,-0.152,4191.0,2792.0,2942.0,1829.0,1446.0,10734.700
2871,20170809,-0.153,4191.0,2792.0,2942.0,1829.0,1446.0,10596.000
2872,20170810,-0.154,4191.0,2792.0,2942.0,1829.0,1446.0,10450.000
2873,20170811,-0.156,4191.0,2792.0,2942.0,1829.0,1446.0,10282.900
2874,20170814,-0.158,4191.0,2792.0,2942.0,1829.0,1446.0,10461.200
2875,20170815,-0.157,4191.0,2792.0,2942.0,1829.0,1446.0,10481.500
2876,20170816,-0.157,4191.0,2792.0,2942.0,1829.0,1446.0,10544.300
2877,20170817,-0.158,4191.0,2792.0,2942.0,1829.0,1446.0,10443.800
2878,20170818,-0.158,4191.0,2792.0,2942.0,1829.0,1446.0,10385.700
2879,20170821,-0.158,4191.0,2792.0,2942.0,1829.0,1446.0,10360.200
2880,20170822,-0.158,4191.0,2792.0,2942.0,1829.0,1446.0,10409.800
2881,20170823,-0.159,4191.0,2792.0,2942.0,1829.0,1446.0,10338.100
2882,20170824,-0.159,4191.0,2792.0,2942.0,1829.0,1446.0,10357.400
2883,20170825,-0.159,4191.0,2792.0,2942.0,1829.0,1446.0,10345.300
2884,20170828,-0.159,4191.0,2792.0,2942.0,1829.0,1446.0,10285.900
2885,20170829,-0.16,4191.0,2792.0,2942.0,1829.0,1446.0,10192.600
2886,20170830,-0.161,4191.0,2792.0,2942.0,1829.0,1446.0,10245.800
2887,20170901,-0.161,4193.0,2808.0,2976.0,1833.0,1440.0,10325.500
2888,20170904,-0.161,4193.0,2808.0,2976.0,1833.0,1440.0,10243.200
2889,20170905,-0.161,4193.0,2808.0,2976.0,1833.0,1440.0,10179.800
2890,20170906,-0.163,4193.0,2808.0,2976.0,1833.0,1440.0,10131.000
2891,20170907,-0.162,4193.0,2808.0,2976.0,1833.0,1440.0,10124.900
2892,20170908,-0.166,4193.0,2808.0,2976.0,1833.0,1440.0,10129.600
2893,20170911,-0.168,4193.0,2808.0,2976.0,1833.0,1440.0,10322.600
2894,20170912,-0.169,4193.0,2808.0,2976.0,1833.0,1440.0,10336.200
2895,20170913,-0.169,4193.0,2808.0,2976.0,1833.0,1440.0,10371.000
2896,20170914,-0.171,4193.0,2808.0,2976.0,1833.0,1440.0,10361.100
2897,20170915,-0.171,4193.0,2808.0,2976.0,1833.0,1440.0,10317.400
2898,20170918,-0.171,4193.0,2808.0,2976.0,1833.0,1440.0,10338.400
2899,20170919,-0.171,4193.0,2808.0,2976.0,1833.0,1440.0,10378.400
2900,20170920,-0.171,4193.0,2808.0,2976.0,1833.0,1440.0,10292.100
2901,20170921,-0.171,4193.0,2808.0,2976.0,1833.0,1440.0,10297.000
2902,20170922,-0.171,4193.0,2808.0,2976.0,1833.0,1440.0,10305.000
2903,20170925,-0.171,4193.0,2808.0,2976.0,1833.0,1440.0,10216.500
2904,20170926,-0.171,4193.0,2808.0,2976.0,1833.0,1440.0,10189.600
2905,20170927,-0.171,4193.0,2808.0,2976.0,1833.0,1440.0,10368.900
2906,20170928,-0.172,4193.0,2808.0,2976.0,1833.0,1440.0,10328.500
2907,20170929,-0.172,4193.0,2808.0,2976.0,1833.0,1440.0,10381.500
2908,20171002,-0.172,4169.0,2804.0,2992.0,1818.0,1464.0,10255.700
2909,20171003,-0.171,4169.0,2804.0,2992.0,1818.0,1464.0,10257.500
2910,20171004,-0.168,4169.0,2804.0,2992.0,1818.0,1464.0,9964.900
2911,20171005,-0.171,4169.0,2804.0,2992.0,1818.0,1464.0,10214.700
2912,20171006,-0.173,4169.0,2804.0,2992.0,1818.0,1464.0,10185.500
2913,20171009,-0.176,4169.0,2804.0,2992.0,1818.0,1464.0,10236.000
2914,20171010,-0.181,4169.0,2804.0,2992.0,1818.0,1464.0,10142.300
2915,20171011,-0.181,4169.0,2804.0,2992.0,1818.0,1464.0,10278.400
2916,20171012,-0.181,4169.0,2804.0,2992.0,1818.0,1464.0,10275.900
2917,20171013,-0.181,4169.0,2804.0,2992.0,1818.0,1464.0,10258.000
2918,20171016,-0.182,4169.0,2804.0,2992.0,1818.0,1464.0,10181.400
2919,20171017,-0.183,4169.0,2804.0,2992.0,1818.0,1464.0,10216.800
2920,20171018,-0.183,4169.0,2804.0,2992.0,1818.0,1464.0,10273.400
2921,20171019,-0.183,4169.0,2804.0,2992.0,1818.0,1464.0,10197.500
2922,20171020,-0.183,4169.0,2804.0,2992.0,1818.0,1464.0,10222.700
2923,20171023,-0.183,4169.0,2804.0,2992.0,1818.0,1464.0,10161.400
2924,20171024,-0.183,4169.0,2804.0,2992.0,1818.0,1464.0,10205.700
2925,20171025,-0.183,4169.0,2804.0,2992.0,1818.0,1464.0,10153.300
2926,20171026,-0.183,4169.0,2804.0,2992.0,1818.0,1464.0,10347.800
2927,20171027,-0.184,4169.0,2804.0,2992.0,1818.0,1464.0,10197.500
2928,20171030,-0.185,4169.0,2804.0,2992.0,1818.0,1464.0,10446.000
2929,20171101,-0.187,4135.0,2804.0,3050.0,1837.0,1463.0,10506.700
2930,20171102,-0.189,4135.0,2804.0,3050.0,1837.0,1463.0,10457.800
2931,20171103,-0.191,4135.0,2804.0,3050.0,1837.0,1463.0,10357.800
2932,20171106,-0.191,4135.0,2804.0,3050.0,1837.0,1463.0,10316.500
2933,20171107,-0.19,4135.0,2804.0,3050.0,1837.0,1463.0,10230.700
2934,20171108,-0.191,4135.0,2804.0,3050.0,1837.0,1463.0,10228.700
2935,20171109,-0.191,4135.0,2804.0,3050.0,1837.0,1463.0,10141.100
2936,20171110,-0.191,4135.0,2804.0,3050.0,1837.0,1463.0,10092.700
2937,20171113,-0.191,4135.0,2804.0,3050.0,1837.0,1463.0,10049.900
2938,20171114,-0.191,4135.0,2804.0,3050.0,1837.0,1463.0,9990.400
2939,20171115,-0.192,4135.0,2804.0,3050.0,1837.0,1463.0,10013.900
2940,20171116,-0.192,4135.0,2804.0,3050.0,1837.0,1463.0,10088.700
2941,20171117,-0.192,4135.0,2804.0,3050.0,1837.0,1463.0,10010.400
2942,20171120,-0.187,4135.0,2804.0,3050.0,1837.0,1463.0,10025.500
2943,20171121,-0.186,4135.0,2804.0,3050.0,1837.0,1463.0,9993.400
2944,20171122,-0.186,4135.0,2804.0,3050.0,1837.0,1463.0,10013.900
2945,20171123,-0.186,4135.0,2804.0,3050.0,1837.0,1463.0,10032.800
2946,20171124,-0.186,4135.0,2804.0,3050.0,1837.0,1463.0,10053.500
2947,20171127,-0.186,4135.0,2804.0,3050.0,1837.0,1463.0,10063.100
2948,20171128,-0.186,4135.0,2804.0,3050.0,1837.0,1463.0,10144.400
2949,20171129,-0.187,4135.0,2804.0,3050.0,1837.0,1463.0,10267.700
2950,20171201,-0.188,4124.0,2828.0,3048.0,1842.0,1475.0,10085.000
2951,20171204,-0.19,4124.0,2828.0,3048.0,1842.0,1475.0,10208.600
2952,20171205,-0.191,4124.0,2828.0,3048.0,1842.0,1475.0,10211.300
2953,20171206,-0.191,4124.0,2828.0,3048.0,1842.0,1475.0,10184.000
2954,20171207,-0.19,4124.0,2828.0,3048.0,1842.0,1475.0,10262.600
2955,20171208,-0.191,4124.0,2828.0,3048.0,1842.0,1475.0,10321.100
2956,20171211,-0.191,4124.0,2828.0,3048.0,1842.0,1475.0,10306.900
2957,20171212,-0.191,4124.0,2828.0,3048.0,1842.0,1475.0,10288.300
2958,20171213,-0.191,4124.0,2828.0,3048.0,1842.0,1475.0,10260.500
2959,20171214,-0.192,4124.0,2828.0,3048.0,1842.0,1475.0,10176.500
2960,20171215,-0.193,4124.0,2828.0,3048.0,1842.0,1475.0,10150.400
2961,20171218,-0.194,4124.0,2828.0,3048.0,1842.0,1475.0,10244.100
2962,20171219,-0.194,4124.0,2828.0,3048.0,1842.0,1475.0,10234.300
2963,20171220,-0.188,4124.0,2828.0,3048.0,1842.0,1475.0,10207.700
2964,20171221,-0.186,4124.0,2828.0,3048.0,1842.0,1475.0,10304.600
2965,20171222,-0.186,4124.0,2828.0,3048.0,1842.0,1475.0,10182.000
2966,20171227,-0.186,4124.0,2828.0,3048.0,1842.0,1475.0,10165.200
2967,20171228,-0.186,4124.0,2828.0,3048.0,1842.0,1475.0,10093.100
2968,20171229,-0.186,4124.0,2828.0,3048.0,1842.0,1475.0,10043.900
2969,20180102,-0.186,4140.0,2841.0,3125.0,1846.0,1498.0,10079.100
2970,20180103,-0.187,4140.0,2841.0,3125.0,1846.0,1498.0,10116.000
2971,20180104,-0.187,4140.0,2841.0,3125.0,1846.0,1498.0,10314.400
2972,20180105,-0.187,4140.0,2841.0,3125.0,1846.0,1498.0,10411.400
2973,20180108,-0.187,4140.0,2841.0,3125.0,1846.0,1498.0,10398.400
2974,20180109,-0.187,4140.0,2841.0,3125.0,1846.0,1498.0,10426.500
2975,20180110,-0.186,4140.0,2841.0,3125.0,1846.0,1498.0,10428.300
2976,20180111,-0.188,4140.0,2841.0,3125.0,1846.0,1498.0,10435.200
2977,20180112,-0.186,4140.0,2841.0,3125.0,1846.0,1498.0,10462.400
2978,20180115,-0.187,4140.0,2841.0,3125.0,1846.0,1498.0,10467.200
2979,20180116,-0.186,4140.0,2841.0,3125.0,1846.0,1498.0,10520.400
2980,20180117,-0.186,4140.0,2841.0,3125.0,1846.0,1498.0,10474.600
2981,20180118,-0.191,4140.0,2841.0,3125.0,1846.0,1498.0,10432.700
2982,20180119,-0.191,4140.0,2841.0,3125.0,1846.0,1498.0,10479.500
2983,20180122,-0.191,4140.0,2841.0,3125.0,1846.0,1498.0,10584.000
2984,20180123,-0.191,4140.0,2841.0,3125.0,1846.0,1498.0,10609.500
2985,20180124,-0.192,4140.0,2841.0,3125.0,1846.0,1498.0,10563.000
2986,20180125,-0.191,4140.0,2841.0,3125.0,1846.0,1498.0,10595.300
2987,20180126,-0.191,4140.0,2841.0,3125.0,1846.0,1498.0,10595.400
2988,20180129,-0.191,4140.0,2841.0,3125.0,1846.0,1498.0,10555.600
2989,20180130,-0.191,4140.0,2841.0,3125.0,1846.0,1498.0,10428.200
2990,20180201,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,10399.000
2991,20180202,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,10211.200
2992,20180205,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,10064.500
2993,20180206,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,9810.000
2994,20180207,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,9976.900
2995,20180208,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,9756.300
2996,20180209,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,9639.600
2997,20180212,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,9771.100
2998,20180213,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,9650.700
2999,20180214,-0.192,4155.0,2838.0,3178.0,1850.0,1517.0,9686.200
3000,20180215,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,9714.900
3001,20180216,-0.192,4155.0,2838.0,3178.0,1850.0,1517.0,9832.100
3002,20180219,-0.193,4155.0,2838.0,3178.0,1850.0,1517.0,9806.200
3003,20180220,-0.193,4155.0,2838.0,3178.0,1850.0,1517.0,9895.300
3004,20180221,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,9823.300
3005,20180222,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,9876.500
3006,20180223,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,9822.400
3007,20180226,-0.19,4155.0,2838.0,3178.0,1850.0,1517.0,9902.400
3008,20180227,-0.191,4155.0,2838.0,3178.0,1850.0,1517.0,9900.200
3009,20180301,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9738.600
3010,20180302,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9531.100
3011,20180305,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9590.800
3012,20180306,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9586.800
3013,20180307,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9599.300
3014,20180308,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9646.200
3015,20180309,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9686.100
3016,20180312,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9727.500
3017,20180313,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9691.700
3018,20180314,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9688.500
3019,20180315,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9684.200
3020,20180316,-0.192,4154.0,2848.0,3269.0,1886.0,1535.0,9761.000
3021,20180319,-0.192,4154.0,2848.0,3269.0,1886.0,1535.0,9664.100
3022,20180320,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9681.600
3023,20180321,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9630.900
3024,20180322,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9487.400
3025,20180323,-0.19,4154.0,2848.0,3269.0,1886.0,1535.0,9393.100
3026,20180326,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9381.000
3027,20180327,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9473.600
3028,20180328,-0.191,4154.0,2848.0,3269.0,1886.0,1535.0,9555.000
3029,20180329,-0.19,4154.0,2848.0,3269.0,1886.0,1535.0,9600.400
3030,20180403,-0.19,4160.0,2845.0,3310.0,1938.0,1561.0,9549.600
3031,20180404,-0.19,4160.0,2845.0,3310.0,1938.0,1561.0,9513.300
3032,20180405,-0.191,4160.0,2845.0,3310.0,1938.0,1561.0,9740.900
3033,20180406,-0.191,4160.0,2845.0,3310.0,1938.0,1561.0,9682.800
3034,20180409,-0.191,4160.0,2845.0,3310.0,1938.0,1561.0,9742.800
3035,20180410,-0.191,4160.0,2845.0,3310.0,1938.0,1561.0,9763.500
3036,20180411,-0.19,4160.0,2845.0,3310.0,1938.0,1561.0,9735.800
3037,20180412,-0.191,4160.0,2845.0,3310.0,1938.0,1561.0,9747.000
3038,20180413,-0.19,4160.0,2845.0,3310.0,1938.0,1561.0,9767.300
3039,20180416,-0.189,4160.0,2845.0,3310.0,1938.0,1561.0,9766.100
3040,20180417,-0.189,4160.0,2845.0,3310.0,1938.0,1561.0,9803.900
3041,20180418,-0.189,4160.0,2845.0,3310.0,1938.0,1561.0,9857.300
3042,20180419,-0.189,4160.0,2845.0,3310.0,1938.0,1561.0,9868.000
3043,20180420,-0.189,4160.0,2845.0,3310.0,1938.0,1561.0,9884.200
3044,20180423,-0.189,4160.0,2845.0,3310.0,1938.0,1561.0,9922.000
3045,20180424,-0.189,4160.0,2845.0,3310.0,1938.0,1561.0,9883.400
3046,20180425,-0.189,4160.0,2845.0,3310.0,1938.0,1561.0,9858.000
3047,20180426,-0.189,4160.0,2845.0,3310.0,1938.0,1561.0,9902.300
3048,20180427,-0.189,4160.0,2845.0,3310.0,1938.0,1561.0,9925.400
3049,20180502,-0.189,4216.0,2839.0,3406.0,1933.0,1578.0,10088.900
3050,20180503,-0.189,4216.0,2839.0,3406.0,1933.0,1578.0,10038.800
3051,20180504,-0.19,4216.0,2839.0,3406.0,1933.0,1578.0,10104.100
3052,20180507,-0.189,4216.0,2839.0,3406.0,1933.0,1578.0,10140.900
3053,20180508,-0.189,4216.0,2839.0,3406.0,1933.0,1578.0,10168.100
3054,20180509,-0.189,4216.0,2839.0,3406.0,1933.0,1578.0,10221.200
3055,20180510,-0.189,4216.0,2839.0,3406.0,1933.0,1578.0,10246.600
3056,20180511,-0.189,4216.0,2839.0,3406.0,1933.0,1578.0,10271.400
3057,20180514,-0.19,4216.0,2839.0,3406.0,1933.0,1578.0,10257.800
3058,20180515,-0.188,4216.0,2839.0,3406.0,1933.0,1578.0,10207.600
3059,20180516,-0.188,4216.0,2839.0,3406.0,1933.0,1578.0,10111.000
3060,20180517,-0.188,4216.0,2839.0,3406.0,1933.0,1578.0,10216.400
3061,20180518,-0.189,4216.0,2839.0,3406.0,1933.0,1578.0,10112.400
3062,20180521,-0.187,4216.0,2839.0,3406.0,1933.0,1578.0,10066.500
3063,20180522,-0.189,4216.0,2839.0,3406.0,1933.0,1578.0,10138.800
3064,20180523,-0.189,4216.0,2839.0,3406.0,1933.0,1578.0,10025.000
3065,20180524,-0.187,4216.0,2839.0,3406.0,1933.0,1578.0,9996.000
3066,20180525,-0.188,4216.0,2839.0,3406.0,1933.0,1578.0,9826.500
3067,20180528,-0.186,4216.0,2839.0,3406.0,1933.0,1578.0,9764.400
3068,20180529,-0.186,4216.0,2839.0,3406.0,1933.0,1578.0,9521.300
3069,20180530,-0.184,4216.0,2839.0,3406.0,1933.0,1578.0,9566.200
3070,20180601,-0.184,4245.0,2838.0,3497.0,1962.0,1609.0,9632.400
3071,20180604,-0.184,4245.0,2838.0,3497.0,1962.0,1609.0,9750.300
3072,20180605,-0.182,4245.0,2838.0,3497.0,1962.0,1609.0,9686.400
3073,20180606,-0.18,4245.0,2838.0,3497.0,1962.0,1609.0,9791.600
3074,20180607,-0.18,4245.0,2838.0,3497.0,1962.0,1609.0,9829.000
3075,20180608,-0.18,4245.0,2838.0,3497.0,1962.0,1609.0,9746.300
3076,20180611,-0.181,4245.0,2838.0,3497.0,1962.0,1609.0,9898.300
3077,20180612,-0.181,4245.0,2838.0,3497.0,1962.0,1609.0,9914.400
3078,20180613,-0.181,4245.0,2838.0,3497.0,1962.0,1609.0,9899.100
3079,20180614,-0.181,4245.0,2838.0,3497.0,1962.0,1609.0,9957.700
3080,20180615,-0.183,4245.0,2838.0,3497.0,1962.0,1609.0,9851.000
3081,20180618,-0.184,4245.0,2838.0,3497.0,1962.0,1609.0,9769.400
3082,20180619,-0.181,4245.0,2838.0,3497.0,1962.0,1609.0,9755.400
3083,20180620,-0.182,4245.0,2838.0,3497.0,1962.0,1609.0,9788.900
3084,20180621,-0.182,4245.0,2838.0,3497.0,1962.0,1609.0,9702.100
3085,20180622,-0.18,4245.0,2838.0,3497.0,1962.0,1609.0,9792.100
3086,20180625,-0.181,4245.0,2838.0,3497.0,1962.0,1609.0,9617.900
3087,20180626,-0.181,4245.0,2838.0,3497.0,1962.0,1609.0,9637.400
3088,20180627,-0.181,4245.0,2838.0,3497.0,1962.0,1609.0,9658.600
3089,20180628,-0.181,4245.0,2838.0,3497.0,1962.0,1609.0,9589.000
3090,20180629,-0.181,4245.0,2838.0,3497.0,1962.0,1609.0,9622.700
3091,20180702,-0.181,4245.0,2846.0,3550.0,1991.0,1613.0,9558.300
3092,20180703,-0.181,4245.0,2846.0,3550.0,1991.0,1613.0,9660.900
3093,20180704,-0.181,4245.0,2846.0,3550.0,1991.0,1613.0,9757.500
3094,20180705,-0.181,4245.0,2846.0,3550.0,1991.0,1613.0,9866.200
3095,20180706,-0.181,4245.0,2846.0,3550.0,1991.0,1613.0,9905.000
3096,20180709,-0.181,4245.0,2846.0,3550.0,1991.0,1613.0,9927.000
3097,20180710,-0.18,4245.0,2846.0,3550.0,1991.0,1613.0,9889.300
3098,20180711,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9733.600
3099,20180712,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9767.400
3100,20180713,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9734.800
3101,20180716,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9716.900
3102,20180717,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9719.400
3103,20180718,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9753.200
3104,20180719,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9721.100
3105,20180720,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9724.800
3106,20180723,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9726.100
3107,20180724,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9773.100
3108,20180725,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9703.100
3109,20180726,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9780.000
3110,20180727,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9867.900
3111,20180730,-0.179,4245.0,2846.0,3550.0,1991.0,1613.0,9854.100
3112,20180801,-0.177,4257.0,2850.0,3572.0,1996.0,1624.0,9799.300
3113,20180802,-0.176,4257.0,2850.0,3572.0,1996.0,1624.0,9698.200
3114,20180803,-0.176,4257.0,2850.0,3572.0,1996.0,1624.0,9739.800
3115,20180806,-0.176,4257.0,2850.0,3572.0,1996.0,1624.0,9722.700
3116,20180807,-0.176,4257.0,2850.0,3572.0,1996.0,1624.0,9772.800
3117,20180808,-0.176,4257.0,2850.0,3572.0,1996.0,1624.0,9747.100
3118,20180809,-0.173,4257.0,2850.0,3572.0,1996.0,1624.0,9754.600
3119,20180810,-0.169,4257.0,2850.0,3572.0,1996.0,1624.0,9602.100
3120,20180813,-0.166,4257.0,2850.0,3572.0,1996.0,1624.0,9530.400
3121,20180814,-0.166,4257.0,2850.0,3572.0,1996.0,1624.0,9507.000
3122,20180815,-0.166,4257.0,2850.0,3572.0,1996.0,1624.0,9386.800
3123,20180816,-0.166,4257.0,2850.0,3572.0,1996.0,1624.0,9427.400
3124,20180817,-0.167,4257.0,2850.0,3572.0,1996.0,1624.0,9417.300
3125,20180820,-0.167,4257.0,2850.0,3572.0,1996.0,1624.0,9468.600
3126,20180821,-0.167,4257.0,2850.0,3572.0,1996.0,1624.0,9549.000
3127,20180822,-0.167,4257.0,2850.0,3572.0,1996.0,1624.0,9580.200
3128,20180823,-0.167,4257.0,2850.0,3572.0,1996.0,1624.0,9567.300
3129,20180824,-0.166,4257.0,2850.0,3572.0,1996.0,1624.0,9589.500
3130,20180827,-0.166,4257.0,2850.0,3572.0,1996.0,1624.0,9659.800
3131,20180828,-0.166,4257.0,2850.0,3572.0,1996.0,1624.0,9606.500
3132,20180829,-0.165,4257.0,2850.0,3572.0,1996.0,1624.0,9569.500
3133,20180830,-0.166,4257.0,2850.0,3572.0,1996.0,1624.0,9467.600
3134,20180903,-0.166,4279.0,2868.0,3650.0,2018.0,1667.0,9376.100
3135,20180904,-0.166,4279.0,2868.0,3650.0,2018.0,1667.0,9376.300
3136,20180905,-0.167,4279.0,2868.0,3650.0,2018.0,1667.0,9301.300
3137,20180906,-0.167,4279.0,2868.0,3650.0,2018.0,1667.0,9208.700
3138,20180907,-0.167,4279.0,2868.0,3650.0,2018.0,1667.0,9171.200
3139,20180910,-0.167,4279.0,2868.0,3650.0,2018.0,1667.0,9270.800
3140,20180911,-0.166,4279.0,2868.0,3650.0,2018.0,1667.0,9284.100
3141,20180912,-0.166,4279.0,2868.0,3650.0,2018.0,1667.0,9306.800
3142,20180913,-0.168,4279.0,2868.0,3650.0,2018.0,1667.0,9329.200
3143,20180914,-0.168,4279.0,2868.0,3650.0,2018.0,1667.0,9365.300
3144,20180917,-0.169,4279.0,2868.0,3650.0,2018.0,1667.0,9404.600
3145,20180918,-0.168,4279.0,2868.0,3650.0,2018.0,1667.0,9447.500
3146,20180919,-0.167,4279.0,2868.0,3650.0,2018.0,1667.0,9486.300
3147,20180920,-0.168,4279.0,2868.0,3650.0,2018.0,1667.0,9583.700
3148,20180921,-0.168,4279.0,2868.0,3650.0,2018.0,1667.0,9590.400
3149,20180924,-0.167,4279.0,2868.0,3650.0,2018.0,1667.0,9512.800
3150,20180925,-0.165,4279.0,2868.0,3650.0,2018.0,1667.0,9493.600
3151,20180926,-0.164,4279.0,2868.0,3650.0,2018.0,1667.0,9524.800
3152,20180927,-0.161,4279.0,2868.0,3650.0,2018.0,1667.0,9527.500
3153,20180928,-0.159,4279.0,2868.0,3650.0,2018.0,1667.0,9389.200
3154,20181001,-0.158,4270.0,2866.0,3660.0,2033.0,1690.0,9407.000
3155,20181002,-0.157,4270.0,2866.0,3660.0,2033.0,1690.0,9305.500
3156,20181003,-0.157,4270.0,2866.0,3660.0,2033.0,1690.0,9361.100
3157,20181004,-0.159,4270.0,2866.0,3660.0,2033.0,1690.0,9314.500
3158,20181005,-0.158,4270.0,2866.0,3660.0,2033.0,1690.0,9253.900
3159,20181008,-0.158,4270.0,2866.0,3660.0,2033.0,1690.0,9199.200
3160,20181009,-0.156,4270.0,2866.0,3660.0,2033.0,1690.0,9260.500
3161,20181010,-0.156,4270.0,2866.0,3660.0,2033.0,1690.0,9162.900
3162,20181011,-0.156,4270.0,2866.0,3660.0,2033.0,1690.0,9007.900
3163,20181012,-0.157,4270.0,2866.0,3660.0,2033.0,1690.0,8902.000
3164,20181015,-0.156,4270.0,2866.0,3660.0,2033.0,1690.0,8923.700
3165,20181016,-0.156,4270.0,2866.0,3660.0,2033.0,1690.0,9074.700
3166,20181017,-0.156,4270.0,2866.0,3660.0,2033.0,1690.0,8997.200
3167,20181018,-0.155,4270.0,2866.0,3660.0,2033.0,1690.0,8889.600
3168,20181019,-0.154,4270.0,2866.0,3660.0,2033.0,1690.0,8892.100
3169,20181022,-0.151,4270.0,2866.0,3660.0,2033.0,1690.0,8806.500
3170,20181023,-0.149,4270.0,2866.0,3660.0,2033.0,1690.0,8726.100
3171,20181024,-0.147,4270.0,2866.0,3660.0,2033.0,1690.0,8677.400
3172,20181025,-0.147,4270.0,2866.0,3660.0,2033.0,1690.0,8785.200
